,userID,itemID,rating,SIDO
1854,f005026,속초해수욕장,3.0,강원특별자치도
1855,f005026,아바이마을,5.0,강원특별자치도
1856,f005026,영금정,5.0,강원특별자치도
1857,f005026,속초관광수산시장,3.6666666666666665,강원특별자치도
1858,f005072,두 모 몽돌 해수욕장,2.0,경남
1859,f005072,가덕도,3.3333333333333335,부산
1860,f005072,MASSAN 갤러리,3.0,
1861,f005087,보리암,4.666666666666667,경남
1862,f005087,다랭이마을,4.0,경남
1863,f005101,배달 성전 삼성궁,3.6666666666666665,경남
1864,f005165,남해 독일마을,5.0,경남
1865,f005165,농가 섬,5.0,
1866,f005165,설리 스카이워크,3.0,경남
1867,f005175,속초관광수산시장,3.6666666666666665,강원특별자치도
1868,f005175,등대해수욕장,3.3333333333333335,강원특별자치도
1869,f005175,속초관광수산시장,3.0,강원특별자치도
1870,f005175,속초해수욕장,3.0,강원특별자치도
1871,f005277,국제시장,4.0,부산
1872,f005277,수영만 요트경기장,5.0,부산
1873,f005277,해운대해수욕장,5.0,부산
1874,f005277,부산 시립미술관,5.0,부산
1875,f005286,강문해변,4.0,강원특별자치도
1876,f005286,사천해변,3.3333333333333335,강원특별자치도
1877,f005286,주문진 종합시장,2.6666666666666665,강원특별자치도
1878,f005286,사천진 바위섬,3.6666666666666665,강원특별자치도
1879,f005286,교문암,3.6666666666666665,
1880,f005286,도째비골해랑전망대,4.0,강원특별자치도
1881,f005286,동쪽 바다 중앙시장,1.6666666666666667,강원특별자치도
1882,f005335,매바위 인공폭포,3.3333333333333335,강원특별자치도
1883,f005335,마차진 해변,2.3333333333333335,강원특별자치도
1884,f005335,속초관광수산시장,4.0,강원특별자치도
1885,f005335,등대해수욕장,4.0,강원특별자치도
1886,f005335,속초관광수산시장,4.0,강원특별자치도
1887,f005352,속초해수욕장,4.333333333333333,강원특별자치도
1888,f005352,속초관광수산시장,3.3333333333333335,강원특별자치도
1889,f005352,속초관광수산시장,4.333333333333333,강원특별자치도
1890,f005354,장호항,3.6666666666666665,강원특별자치도
1891,f005354,장호항 전망대,5.0,강원특별자치도
1892,f005354,장호 용화 관광랜드,4.666666666666667,강원특별자치도
1893,f005354,대금굴,5.0,강원특별자치도
1894,f005373,속초해수욕장,3.0,강원특별자치도
1895,f005373,속초관광수산시장,3.0,강원특별자치도
1896,f005373,이마트 속초점,4.0,강원특별자치도
1897,f005375,속초관광수산시장,5.0,강원특별자치도
1898,f005375,자작도해수욕장,5.0,강원특별자치도
1899,f005375,속초해수욕장,5.0,강원특별자치도
1900,f005375,대포항,5.0,강원특별자치도
1901,f005375,속초관광수산시장,2.3333333333333335,강원특별자치도
1902,f005375,외옹치해변,3.3333333333333335,강원특별자치도
1903,f005380,양양전통시장 양양 오일장,5.0,
1904,f005380,중광전 해수욕장,5.0,강원특별자치도
1905,f005380,속초관광수산시장,5.0,강원특별자치도
1906,f005380,장호항,5.0,강원특별자치도
1907,f005380,등대해수욕장,5.0,강원특별자치도
1908,f005404,남해 독일마을,4.0,경남
1909,f005404,남해 보물섬 전망대,3.3333333333333335,
1910,f005404,설리해수욕장,4.0,경남
1911,f005404,설리 스카이워크,3.3333333333333335,경남
1912,f005404,송정솔바람해수욕장,4.666666666666667,경남
1913,f005404,상주은모래비치 포토 스폿,5.0,
1914,f005404,보리암,4.333333333333333,경남
1915,f005404,상주은모래비치,3.3333333333333335,경남
1916,f005411,해운대해수욕장,3.3333333333333335,부산
1917,f005411,더베이 11,3.3333333333333335,부산
1918,f005411,해운대해수욕장,4.0,부산
1919,f005461,바람의 언덕,3.6666666666666665,경남
1920,f005461,근포 땅굴,2.0,경남
1921,f005461,덕포랜드 씨 라인,4.0,경남
1922,f005486,속초관광수산시장,5.0,강원특별자치도
1923,f005486,속초 아이 대관람차,3.3333333333333335,
1924,f005486,속초 등대,2.6666666666666665,강원특별자치도
1925,f005486,안목 해변,4.666666666666667,강원특별자치도
1926,f005486,하슬라아트월드,4.0,강원특별자치도
1927,f005522,망치몽돌해수욕장,4.0,경남
1928,f005522,근포 땅굴,3.6666666666666665,경남
1929,f005522,바람의 언덕,3.6666666666666665,경남
1930,f005522,매미성,2.6666666666666665,경남
1931,f005534,바람의 언덕,4.0,경남
1932,f005534,매미성,4.0,경남
1933,f005534,농소몽돌해수욕장,3.0,경남
1934,f005537,태종대 전망대,5.0,부산
1935,f005537,흰 여울 문화마을,3.3333333333333335,부산
1936,f005537,해운대해수욕장,5.0,부산
1937,f005537,수영만 요트경기장,5.0,부산
1938,f005537,감천문화마을,5.0,부산
1939,f005537,국제시장,3.6666666666666665,부산
1940,f005555,봉포 잠수부 집 본점,3.0,강원특별자치도
1941,f005555,설악워터피아,3.6666666666666665,강원특별자치도
1942,f005555,감나무집,3.0,강원특별자치도
1943,f005555,중앙시장 입구 삼거리,3.6666666666666665,강원특별자치도
1944,f005555,발왕산 관광 케이블카,4.0,강원특별자치도
1945,f005555,속초관광수산시장,2.6666666666666665,강원특별자치도
1946,f005568,광안리해수욕장,5.0,부산
1947,f005568,수영만 요트경기장,5.0,부산
1948,f005568,광안리해수욕장,4.0,부산
1949,f005568,밀란 더 마켓,5.0,부산
1950,f005665,자갈치시장,5.0,부산
1951,f005696,통영 RCE 세자 트라 숲,4.0,경남
1952,f005696,에이 앤 비 더 카트인 통영,4.0,경남
1953,f005696,이마트 통영점,4.0,경남
1954,f005706,전혁림미술관,5.0,경남
1955,f005706,봄날의 책방,5.0,경남
1956,f005706,미래사,5.0,경남
1957,f005706,통영중앙전통시장,4.0,경남
1958,f005722,등대해수욕장,5.0,강원특별자치도
1959,f005722,속초관광수산시장,5.0,강원특별자치도
1960,f005722,속초해수욕장,4.333333333333333,강원특별자치도
1961,f005722,장사항 바다숲공원,5.0,강원특별자치도
1962,f005745,아래 마루 아쿠아리움 본관,4.333333333333333,경남
1963,f005745,각산(경남 사천시 실안동 산 2),4.666666666666667,
1964,f005745,사 천 문화 재단,3.6666666666666665,경남
1965,f005820,롯데 프리미엄 아웃렛 동부산점,5.0,부산
1966,f005820,국립 해양 박물관,5.0,부산
1967,f005820,부산 사직종합운동장 사직야구장,5.0,부산
1968,f005820,다대포해수욕장,5.0,부산
1969,f005826,삼천포 용궁 수산시장,5.0,경남
1970,f005826,동남해 농협 하나로마트 삼동점,5.0,경남
1971,f005826,보리암,5.0,경남
1972,f006011,삼척 중앙시장,4.0,강원특별자치도
1973,f006011,용화 해변,5.0,강원특별자치도
1974,f006011,대금굴,4.333333333333333,강원특별자치도
1975,f006011,삼척 중앙시장,4.0,강원특별자치도
1976,f006012,할로 브리즈,5.0,경남
1977,f006012,상주은모래비치,5.0,경남
1978,f006040,통영 어드벤처 타워,3.6666666666666665,경남
1979,f006040,통영중앙전통시장,4.666666666666667,경남
1980,f006040,매미성,5.0,경남
1981,f006152,속초관광수산시장,4.333333333333333,강원특별자치도
1982,f006152,속초해수욕장,4.0,강원특별자치도
1983,f006190,강구안 문화마당,3.3333333333333335,경남
1984,f006190,통영 활어시장,4.0,경남
1985,f006190,통영농협 하나로마트,5.0,경남
1986,f006190,오션 브리즈,5.0,경남
1987,f006190,통영 케이블카,5.0,경남
1988,f006190,봄날의 책방,5.0,경남
1989,f006190,오미자 꿀빵 도남점,5.0,경남
1990,f006202,명사해수욕장,4.0,경남
1991,f006202,바람의 언덕,5.0,경남
1992,f006204,송도 용궁 구름다리,5.0,부산
1993,f006204,송도 해상 케이블카 송도 베이 스테이션,3.0,
1994,f006204,송도 해상 케이블카 송도 스카이파크,5.0,부산
1995,f006204,암남 공원 해안산책로,5.0,부산
1996,f006204,광안리해수욕장,5.0,부산
1997,f006204,은하수 유람선,5.0,부산
1998,f006204,태종대 다 노비 열차,1.0,부산
1999,f006204,국립 해양 박물관,5.0,부산
2000,f006208,뮤지엄 원,3.6666666666666665,부산
2001,f006208,영화의 전당,4.0,부산
2002,f006208,송도해수욕장,5.0,부산
2003,f006208,박태준 기념관,4.666666666666667,부산
2004,f006217,양양 서핑학교,5.0,강원특별자치도
2005,f006217,속초 아이,5.0,강원특별자치도
2006,f006217,속초관광수산시장,5.0,강원특별자치도
2007,f006256,매암차 박물관,5.0,경남
2008,f006256,동정호,5.0,경남
2009,f006256,최 참판 댁,3.3333333333333335,경남
2010,f006256,삼성궁,5.0,경남
2011,f006515,남해전통시장,5.0,경남
2012,f006515,동남해 농협 상주지점,5.0,경남
2013,f006515,상주은모래비치,5.0,경남
2014,f006515,남해 독일마을,5.0,경남
2015,f006535,다이소 속초 본점,3.3333333333333335,강원특별자치도
2016,f006535,한화리조트 설악 쏘라노,4.0,강원특별자치도
2017,f006535,굽네치킨 속초 조양점,3.6666666666666665,강원특별자치도
2018,f006535,속초해수욕장,3.6666666666666665,강원특별자치도
2019,f006535,물치해변,3.6666666666666665,강원특별자치도
2020,f006535,속초관광수산시장,3.6666666666666665,강원특별자치도
2021,f006544,속초해수욕장,3.3333333333333335,강원특별자치도
2022,f006600,보사노바 커피 로프터스 속초점,5.0,강원특별자치도
2023,f006600,속초관광수산시장,5.0,강원특별자치도
2024,f006600,남애 1리 해변,3.0,
2025,f006600,양리단길,4.666666666666667,강원특별자치도
2026,f006600,멍비치,5.0,강원특별자치도
2027,f006600,주문진해변,4.0,강원특별자치도
2028,f006600,강릉 중화 짬뽕 빵,5.0,강원특별자치도
2029,f006623,동구문화 플랫폼,3.6666666666666665,부산
2030,f006623,피아트,4.333333333333333,부산
2031,f006623,롯데 워터파크,3.0,경남
2032,f006676,설악워터피아,4.0,강원특별자치도
2033,f006676,속초관광수산시장,3.3333333333333335,강원특별자치도
2034,f006676,속초관광수산시장,3.3333333333333335,강원특별자치도
2035,f006676,속초해수욕장,3.3333333333333335,강원특별자치도
2036,f006712,등대해수욕장,5.0,강원특별자치도
2037,f006712,영금정,5.0,강원특별자치도
2038,f006712,속초관광수산시장,4.666666666666667,강원특별자치도
2039,f006742,양양전통시장,4.666666666666667,강원특별자치도
2040,f006742,남대천,5.0,강원특별자치도
2041,f006742,척산온천휴양촌,3.3333333333333335,강원특별자치도
2042,f006742,등대해수욕장,4.0,강원특별자치도
2043,f006742,속초관광수산시장,4.0,강원특별자치도
2044,f006747,세븐 워터파크,3.3333333333333335,경남
2045,f006747,외도 보타니아,3.0,경남
2046,f006892,신세계백화점 센텀시티점,4.0,부산
2047,f006892,동백 섬,4.333333333333333,부산
2048,f006892,서면시장,3.6666666666666665,부산
2049,f006892,국립 해양 박물관,4.333333333333333,부산
2050,f006904,송도 해상 케이블카 송도 베이 스테이션,4.0,부산
2051,f006904,해운대 블루라인파크 미포 정거장,4.0,부산
2052,f006904,해동용궁사,3.6666666666666665,부산
2053,f006909,속초해수욕장,5.0,강원특별자치도
2054,f006909,속초 새우 아저씨,2.3333333333333335,강원특별자치도
2055,f006909,속초관광수산시장,1.0,강원특별자치도
2056,f006909,등대해수욕장,5.0,강원특별자치도
2057,f006909,코끼리만 두 분식,5.0,강원특별자치도
2058,f006909,속초 등대,5.0,강원특별자치도
2059,f006909,영금정,5.0,강원특별자치도
2060,f006911,휴휴암,4.666666666666667,강원특별자치도
2061,f006911,남애 3리 해변,3.6666666666666665,강원특별자치도
2062,f006911,낙산사,5.0,강원특별자치도
2063,f006922,통영 케이블카,3.3333333333333335,경남
2064,f006922,디피랑,4.0,경남
2065,f007011,영월 트래블 라운지,5.0,강원특별자치도
2066,f007011,라디오스타 박물관,5.0,강원특별자치도
2067,f007011,장릉,5.0,강원특별자치도
2068,f007011,관풍헌,3.6666666666666665,강원특별자치도
2069,f007011,영월 서부시장,5.0,강원특별자치도
2070,f007011,공공 화실,5.0,
2071,f007011,청령포,5.0,강원특별자치도
2072,f007011,선돌 관광지,5.0,강원특별자치도
2073,f007011,영월 동서 강정원 연당원,5.0,강원특별자치도
2074,f007066,속초 아이,5.0,강원특별자치도
2075,f007066,속초해수욕장,5.0,강원특별자치도
2076,f007066,속초관광수산시장,5.0,강원특별자치도
2077,f007066,속초해수욕장,5.0,강원특별자치도
2078,f007066,속초관광수산시장,3.0,강원특별자치도
2079,f007097,전라도 식당,4.0,강원특별자치도
2080,f007097,카페 로그,5.0,강원특별자치도
2081,f007097,경포해수욕장,4.333333333333333,강원특별자치도
2082,f007097,엔드투앤드,5.0,강원특별자치도
2083,f007097,스카이베이 경포 호라이즌앳20,3.6666666666666665,강원특별자치도
2084,f007097,속초관광수산시장,3.6666666666666665,강원특별자치도
2085,f007097,카페 긷,5.0,강원특별자치도
2086,f007127,보노베리,3.6666666666666665,부산
2087,f007328,홈플러스 거제점,3.0,경남
2088,f007328,학동 흑진주 몽돌해변,2.3333333333333335,경남
2089,f007328,바람의 언덕,5.0,경남
2090,f007328,신선대,5.0,경남
2091,f007411,뮤지엄 원,3.0,부산
2092,f007411,신세계백화점 센텀시티점,4.0,부산
2093,f007411,부산진시장,2.6666666666666665,부산
2094,f007411,초량 차이 나 타운,3.6666666666666665,부산
2095,f007485,설악산 국립공원 입구,5.0,강원특별자치도
2096,f007485,영금정,5.0,강원특별자치도
2097,f007485,낙산 해변,5.0,강원특별자치도
2098,f007507,속초관광수산시장,4.0,강원특별자치도
2099,f007507,속초해수욕장,5.0,강원특별자치도
2100,f007507,대포항 수산시장,3.0,강원특별자치도
2101,f007553,클럽 디 오아시스,4.333333333333333,부산
2102,f007553,해운대 전통시장,4.333333333333333,부산
2103,f007553,흰 여울 문화마을,5.0,부산
2104,f007556,흰 여울 문화마을,5.0,부산
2105,f007556,광안리해수욕장,4.0,부산
2106,f007556,이 송도 전망대,4.0,부산
2107,f007635,등대해수욕장,4.333333333333333,강원특별자치도
2108,f007635,영금정,5.0,강원특별자치도
2109,f007635,속초관광수산시장,4.0,강원특별자치도
2110,f007635,속초해수욕장,5.0,강원특별자치도
2111,f007750,비진도,5.0,경남
2112,f007750,산호길,5.0,
2113,f007750,에이 앤 비 더 카트인 통영,5.0,경남
2114,f007805,황령산 전망쉼터,4.0,부산
2115,f007805,흰 여울 문화마을,5.0,부산
2116,f007805,유니클로 롯데백화점 광복점,5.0,부산
2117,f007805,다대포해수욕장,5.0,부산
2118,f007805,롯데 프리미엄 아웃렛 김해점,4.333333333333333,경남
2119,f007808,두 곡 월포해수욕장,1.0,경남
2120,f007808,바래길 작은 미술관,5.0,경남
2121,f007808,섬의 정원,4.666666666666667,경남
2122,f007808,다랭이마을,3.0,경남
2123,f007808,상주은모래비치,4.0,경남
2124,f007808,스페이스 미조,5.0,경남
2125,f007808,남해 독일마을,2.3333333333333335,경남
2126,f007860,세븐 워터파크,5.0,경남
2127,f007860,흥남해수욕장,3.6666666666666665,경남
2128,f007866,속초해수욕장,4.0,강원특별자치도
2129,f007867,매미성,4.333333333333333,경남
2130,f007867,스카이라인 루지 통영,5.0,경남
2131,f007867,호세,4.333333333333333,경남
2132,f007870,인구해변,4.666666666666667,강원특별자치도
2133,f007870,서피 비치,5.0,강원특별자치도
2134,f007870,아바이순대타운,5.0,강원특별자치도
2135,f009444,거제 식물원 정글돔,5.0,경남
2136,f009444,근포 땅굴,3.3333333333333335,경남
2137,f009444,바람의 언덕,3.6666666666666665,경남
2138,f009748,거제 파노라마 케이블카,3.0,경남
2139,f009748,근포 땅굴,4.0,경남
2140,f009748,포로수용소 유적공원,3.0,경남
2141,f010610,한화리조트 거제 벨보 디어 마리나,4.0,경남
2142,f010610,한화리조트 거제 벨보 디어 마리나,3.6666666666666665,경남
2143,f010610,한화리조트 거제 벨보 디어 마리나,3.0,경남
2144,f010610,물 안 해수욕장,3.0,경남
2145,f012746,근포 땅굴,3.3333333333333335,경남
2146,f012746,바람의 언덕,3.6666666666666665,경남
2147,f012746,구조라성,1.0,경남
2148,f012746,송구영신소망길,4.0,경남
2149,f012746,매미성,3.0,경남
2150,f012746,홈플러스 창원점,3.3333333333333335,경남
2151,f012985,매미성,4.0,경남
2152,f012985,소노캄 거제,4.666666666666667,경남
2153,f012985,거제 파노라마 케이블카,4.0,경남
2154,f012985,지세포 수변공원,4.333333333333333,경남
2155,f013024,바람의 언덕,5.0,경남
2156,f013024,근포 땅굴,5.0,경남
2157,f013037,옥동항,3.0,경남
2158,f013037,수우도 조망 전망대,3.6666666666666665,경남
2159,f016350,멜로우 데이즈,5.0,
2160,f016350,야구 연습장,3.0,
2161,g000201,단양구경시장,4.333333333333333,충북
2162,g000201,소노문 단양 오션플레이,4.333333333333333,충북
2163,g000201,레전드 히어로즈 소노문 단양점,3.3333333333333335,충북
2164,g000201,도담삼봉 관광지,2.3333333333333335,충북
2165,g000201,도담삼봉 단양 유람선 선착장,5.0,충북
2166,g000216,순천만습지,5.0,전남
2167,g000216,선암사,4.0,전남
2168,g000216,이순신광장,3.3333333333333335,전남
2169,g000277,문경 생태 미로공원,5.0,경북
2170,g000279,시화호 환경문화센터,5.0,경기
2171,g000279,태아 트센 터,5.0,
2172,g000279,말랭이 마을,3.0,전북
2173,g000279,군산 3.1운동 1주년 기념관,5.0,전북
2174,g000279,채만식문학관,3.6666666666666665,전북
2175,g000279,진포해양테마공원,3.6666666666666665,전북
2176,g000279,군산근대 건축관,3.0,전북
2177,g000279,군산근대역사박물관,3.0,전북
2178,g000279,은파호수공원,3.3333333333333335,전북
2179,g000279,테디베어뮤지엄 군산점,3.3333333333333335,전북
2180,g000279,영국 빵집,3.0,전북
2181,g000279,금강 미래 체험관,4.333333333333333,전북
2182,g000283,청산도 푸른 식당,3.6666666666666665,
2183,g000283,전기자전거 대여지,4.333333333333333,
2184,g000283,청산도 슬로길 8코스(해 맛이 길),4.333333333333333,전남
2185,g000283,청산도 상서 돌담마을,4.333333333333333,전남
2186,g000283,청산도 슬로길 5코스(범바위길),4.333333333333333,전남
2187,g000283,서편제 촬영지,4.333333333333333,전남
2188,g000283,청산도 슬로길 6코스(구들장길),4.333333333333333,전남
2189,g000292,제천 역전시장,3.3333333333333335,충북
2190,g000292,배론성지,5.0,충북
2191,g000292,비봉산,5.0,충북
2192,g000292,청풍문화재 단지,5.0,충북
2193,g000292,의림지 용추폭포 유리 전망대,5.0,충북
2194,g000292,포레스트 리솜 해브 나인 스파,5.0,충북
2195,g000292,포레스트 리솜 해브 나인 스파,5.0,충북
2196,g000292,박달재 목각공원,5.0,충북
2197,g000292,의림지 역사박물관,5.0,충북
2198,g000292,의림지,5.0,충북
2199,g000362,1913 송정역시장,3.6666666666666665,광주
2200,g000362,무등산 국립공원,4.0,광주
2201,g000363,국립 중앙과학관,3.0,대전
2202,g000364,패러 일번지,4.333333333333333,충북
2203,g000364,단양구경시장,3.0,충북
2204,g000364,석문,5.0,충북
2205,g000364,도담삼봉,5.0,충북
2206,g000416,지리산 둘레길 3코스,4.0,
2207,g000416,광한루원,4.666666666666667,전북
2208,g000431,게으른 악어,5.0,충북
2209,g000439,오목대,4.0,전북
2210,g000439,마 시랑 게,4.0,전북
2211,g000439,보드 막 보드게임카페,4.0,전북
2212,g000504,청녹원,4.333333333333333,전북
2213,g000504,고창 고인돌 박물관,4.666666666666667,전북
2214,g000504,매월 농원,5.0,광주
2215,g000504,장성호,5.0,전남
2216,g000504,황룡강 생태공원,5.0,전남
2217,g000504,곡성 세계장미축제,5.0,전남
2218,g000504,한국 대나무 박물관,3.3333333333333335,전남
2219,g000504,담양 추억의 골목,5.0,전남
2220,g000504,죽녹원,5.0,전남
2221,g000523,변산해수욕장,5.0,
2222,g000523,격포해수욕장,5.0,
2223,g000523,이마트 군산점,4.0,전북
2224,g000523,부안청자 박물관,3.6666666666666665,전북
2225,g000523,곰소염전,2.6666666666666665,전북
2226,g000523,슬지 제빵소,2.6666666666666665,전북
2227,g000523,변산해수욕장,5.0,전북
2228,g000523,진포해양테마공원,4.333333333333333,전북
2229,g000523,군산근대 건축관,4.333333333333333,전북
2230,g000539,금강유원지,4.0,충북
2231,g000539,정인 아트갤러리,4.0,충북
2232,g000539,어머니와 장독대,4.0,충북
2233,g000575,포레스트 리솜 해브 나인 스파,5.0,충북
2234,g000575,의림지,3.3333333333333335,충북
2235,g000575,배론성지,5.0,충북
2236,g000634,만성리 검은 모래해변,3.3333333333333335,전남
2237,g000647,대아저수지,4.0,전북
2238,g000647,위봉폭포,4.333333333333333,전북
2239,g000647,전주한옥마을,4.333333333333333,전북
2240,g000647,헤라 피트니스,2.6666666666666665,전북
2241,g000647,Comon music plex,4.666666666666667,
2242,g000682,목계나루터,5.0,충북
2243,g000682,충주 탄금공원(구 세계무술공원),5.0,충북
2244,g000682,충주세계무술 박물관,5.0,충북
2245,g000682,충주씨 숍,5.0,
2246,g000682,중앙탑공원 중원 탑평리 7층 석탑,5.0,충북
2247,g000682,중원문화길 2코스(역사 문화길),5.0,충북
2248,g000682,충주 박물관,3.6666666666666665,충북
2249,g000689,오산 버드파크,4.0,경기
2250,g000689,소노벨 천안 오션 어드벤처,4.0,충남
2251,g000731,서천 자연산 광어 도미 축제,3.6666666666666665,충남
2252,g000731,마량리 동백나무숲,2.3333333333333335,충남
2253,g000731,S 마트,4.0,
2254,g000731,꽃지해안공원,3.0,충남
2255,g000731,신두리 해안사구,4.0,충남
2256,g000737,금산 보리암 분기점,4.0,경남
2257,g000737,금산 보리암 분기점,4.333333333333333,경남
2258,g000737,카페 더 힐스,4.0,경남
2259,g000737,동남해 농협 하나로마트 삼동점,4.0,경남
2260,g000737,장항 해수풀장,4.0,경남
2261,g000737,섬의 정원,4.0,경남
2262,g000737,섬의 정원,4.0,경남
2263,g000737,카페톨,4.0,경남
2264,g000737,영남 수산,4.0,경남
2265,g000737,남해농협 하나로마트,4.0,경남
2266,g000845,단양구경시장,5.0,충북
2267,g000845,단양강잔도 입구,4.666666666666667,충북
2268,g000845,이끼 터널,4.0,충북
2269,g000845,피톤치드 숲길,3.3333333333333335,
2270,g000845,단양 청춘 패러,5.0,충북
2271,g000845,단양구경시장,5.0,충북
2272,g000846,라운지 엑스 세종 DT 점,3.0,세종특별자치시
2273,g000846,이마트 세종점,3.6666666666666665,세종특별자치시
2274,g000878,국립 익산 박물관,3.0,전북
2275,g000878,금마 서동공원,4.0,전북
2276,g000889,구례 5일장,4.0,전남
2277,g000889,사성암,4.666666666666667,전남
2278,g000889,평사리 공원,4.333333333333333,경남
2279,g000889,하동송림공원,3.3333333333333335,경남
2280,g000889,삼성궁,3.0,경남
2281,g000889,쌍계사,3.6666666666666665,경남
2282,g000889,순천만 국가정원,4.666666666666667,전남
2283,g000889,순천만습지,4.666666666666667,전남
2284,g000889,피아골,4.0,전남
2285,g000889,천은사,4.333333333333333,전남
2286,g000889,섬진강 대나무 숲길,4.333333333333333,전남
2287,g000895,왜목마을해수욕장,4.0,충남
2288,g000895,황금산,4.0,충남
2289,g000895,학암포 어촌계 수산물 판매장,4.0,충남
2290,g001042,면천읍성,4.333333333333333,충남
2291,g001042,도비도항,3.3333333333333335,충남
2292,g001042,솔뫼성지,4.0,충남
2293,g001121,군산근대역사박물관,3.6666666666666665,전북
2294,g001121,군산근대 건축관,3.0,전북
2295,g001121,진포해양테마공원,3.6666666666666665,전북
2296,g001121,파라디소 페르두또,5.0,전북
2297,g001121,은파호수공원,4.0,전북
2298,g001125,은파호수공원,5.0,전북
2299,g001125,이성당 신관,5.0,전북
2300,g001141,고창 고인돌 박물관,4.0,전북
2301,g001155,옥정호 붕어 섬 생태공원,5.0,전북
2302,g001180,단양구경시장,2.3333333333333335,
2303,g001180,도담삼봉 관광지,5.0,충북
2304,g001188,소황사구,3.3333333333333335,충남
2305,g001188,닭 볏섬,4.0,충남
2306,g001241,코스트코 대전점,5.0,대전
2307,g001241,한밭수목원,3.6666666666666665,대전
2308,g001241,홈플러스 메가 푸드마켓 유성점,3.0,대전
2309,g001259,전일빌딩 245 남도 관광안내센터,4.333333333333333,
2310,g001259,5.18기념공원,4.333333333333333,광주
2311,g001259,알라딘 중고서점 광주 충장로 점,5.0,광주
2312,g001275,성주 사지,3.6666666666666665,충남
2313,g001275,무창포해수욕장,5.0,충남
2314,g001275,무창포해수욕장,4.0,충남
2315,g001275,충청수영성,5.0,충남
2316,g001275,홍주성 역사관,4.0,충남
2317,g001275,NC백화점 청주점,4.0,충북
2318,g001277,전주한옥마을,5.0,전북
2319,g001277,전주한옥마을,4.333333333333333,전북
2320,g001303,대전 오월드,3.0,대전
2321,g001303,대전 오월드 버드랜드,4.0,대전
2322,g001336,여수 해상 케이블카,5.0,전남
2323,g001336,셀틱스 여수 이순신광장점,5.0,전남
2324,g001355,죽과 경 데이지 장미축제,2.6666666666666665,전남
2325,g001373,홍원항,5.0,충남
2326,g001373,백제문화 단지,5.0,충남
2327,g001373,대조사,5.0,충남
2328,g001373,강경 성지 성당,4.0,충남
2329,g001558,말티재 전망대,3.3333333333333335,충북
2330,g001558,보은군 농경문화관,3.3333333333333335,충북
2331,g001558,보은 삼년산성,3.3333333333333335,충북
2332,g001558,결초보은 시장,3.3333333333333335,충북
2333,g001558,법주사,3.3333333333333335,충북
2334,g001595,신안농협 하나로마트 로컬푸드 직매장,4.0,전남
2335,g001595,암태도 소작쟁의 기념공원,3.0,
2336,g001595,농산정,5.0,전남
2337,g001595,약사사,2.3333333333333335,전남
2338,g001595,무안향교,3.3333333333333335,전남
2339,g001595,불갑사,5.0,전남
2340,g001738,대천해수욕장,3.3333333333333335,충남
2341,g001738,대천해수욕장,3.3333333333333335,충남
2342,g001738,대천항 수산시장,2.0,충남
2343,g001742,목포 연희네 포차 목포 항구 포차 9호점,4.666666666666667,전남
2344,g001742,코롬방제과점,4.0,전남
2345,g001742,연희네 슈퍼,4.0,전남
2346,g001742,목포근대역사관 1관,5.0,전남
2347,g001742,목포근대역사관 2관,4.0,전남
2348,g001742,롯데마트 맥스 목포점,5.0,전남
2349,g001771,제천 중앙시장,2.0,충북
2350,g001771,이마트 제천점,3.3333333333333335,충북
2351,g001771,만천하 스카이워크,5.0,충북
2352,g001771,단양구경시장,4.0,충북
2353,g001825,목포근대역사관 1관,3.0,전남
2354,g001825,행복이 가득한 집,3.3333333333333335,전남
2355,g001825,목포근대역사관 2관,3.0,전남
2356,g001825,연희네 슈퍼,3.0,전남
2357,g001825,서산동 시화 골목,2.3333333333333335,전남
2358,g001825,더 인피니,4.666666666666667,전남
2359,g001825,도리,5.0,
2360,g001831,성심당 케이크 부티크,3.6666666666666665,
2361,g001831,성심당 본점,3.0,대전
2362,g001831,하루 필름 대전 둔산점,4.0,대전
2363,g001831,인생네컷 대전 둔산점,2.3333333333333335,대전
2364,g001831,한밭수목원,4.0,대전
2365,g001873,광주비엔날레,5.0,광주
2366,g001873,나무전 거리,3.0,
2367,g001873,펭귄 마을,5.0,광주
2368,g001873,이강하 미술관,5.0,광주
2369,g001873,무등산 전망대,5.0,
2370,g001894,아르떼 뮤지엄 여수,3.6666666666666665,전남
2371,g001894,오동도,4.0,전남
2372,g001894,하멜등대,3.6666666666666665,전남
2373,g001897,Upu house,5.0,
2374,g001897,로파이 펑키,4.0,광주
2375,g001897,러시아워,4.0,광주
2376,g001897,국립아시아문화전당,4.333333333333333,광주
2377,g001898,담양 관방제림,5.0,전남
2378,g001898,우치공원,5.0,광주
2379,g001910,전주한옥마을,5.0,전북
2380,g001910,청은 루,5.0,전북
2381,g001910,경기전,5.0,전북
2382,g001910,전주동물원,5.0,전북
2383,g001911,무주 산골 영화제,4.333333333333333,전북
2384,g001934,단양구경시장,4.0,충북
2385,g001934,레전드 히어로즈 소노문 단양점,4.0,충북
2386,g001934,소노문 단양 오션플레이,4.0,충북
2387,g001934,카페 산,4.0,충북
2388,g001936,신리성지,5.0,충남
2389,g001936,아미 미술관,5.0,충남
2390,g001942,세종 호수공원,4.0,세종특별자치시
2391,g001942,국립세종수목원,5.0,세종특별자치시
2392,g001942,이응 다리,5.0,세종특별자치시
2393,g001944,정읍 허브원,3.6666666666666665,전북
